filename,ground_truth,vocab_list
5348024557507509_f1214_chunk_1_subchunk_1.wav,तीन नौ आठ चार सात सात छह से शांतनु,"['नौ', 'चार', 'से', 'सात', 'छह', 'आठ', 'शांतनु', 'तीन']"
5348024557507509_f1214_chunk_2_subchunk_1.wav,को करो,"['करो', 'को']"
5348024557507510_f1215_chunk_0_subchunk_1.wav,मेरी ए [A] पी [P] वाई [Y] पे#$%ंशन [<b>Pension] राशि दिखाएँ मेरा पी [P] आर [R] ए [A] एन [N] नम्बर [Number] आठ आठ दो तीन</b> सात तीन तीन तीन सात आठ त[START]ीन चार है,"['[Number]', 'चार', '[<b>Pension]', 'आर', '[A]', 'आठ', '[R]', 'वाई', 'पे#$%ंशन', 'एन', 'सात', 'दो', 'नम्बर', 'है', '[Y]', 'ए', 'तीन</b>', 'मेरा', '[N]', 'राशि', 'त[START]ीन', '[P]', 'मेरी', 'दिखाएँ', 'पी', 'तीन']"
5348024557507513_f1218_chunk_0_subchunk_1.wav,उन ट</b>ीका#$%करण,"['उन', 'ट</b>ीका#$%करण']"
5348024557507513_f1218_chunk_1_subchunk_1.wav,यह बिल्कुल गलत,"['गलत', 'बिल्कुल', 'यह']"
5348024557507513_f1218_chunk_2_subchunk_1.wav,जो।यह बिल्कुल गलत है। एकदम सही बात है,"['जो।यह', 'एकदम', 'है', 'बिल्कुल', 'है।', 'बात', 'गलत', 'सही']"
5348024557507513_f1218_chunk_3_subchunk_1.wav,चार कुल्क for example है और एकदम सही बात है,"['example', 'चार', 'एकदम', 'for', 'कुल्क', 'बात', 'है', 'सही', 'और']"
5348024557507513_f1218_chunk_4_subchunk_1.wav,पुतनिक टीका दे rhe for example हैं,"['example', 'for', 'टीका', 'दे', 'rhe', 'पुतनिक', 'हैं']"
5348024557507514_f1219_chunk_0_subchunk_1.wav,jao,['jao']
5348024557507519_f1130_chunk_0_subchunk_1.wav,छोड़ो,['छोड़ो']
5348024557507524_f406_chunk_0_subchunk_1.wav,फ्लिपकार्ट एक पंखा खरीद किया पंखा एक यांत्रिक उपकरण,"['एक', 'उपकरण', 'खरीद', 'किया', 'पंखा', 'यांत्रिक', 'फ्लिपकार्ट']"
5348024557507524_f406_chunk_1_subchunk_1.wav,उस उपकरण हवा मिलने का,"['उपकरण', 'उस', 'मिलने', 'हवा', 'का']"
5348024557507524_f406_chunk_2_subchunk_1.wav,संचालित करने के लिए उ<b>पयोग होता[</b>START] #$%है,"['करने', 'उ<b>पयोग', '#$%है', 'होता[</b>START]', 'संचालित', 'के', 'लिए']"
5348024557507524_f406_chunk_3_subchunk_1.wav,[START]व<b>ह#$%ी</b>,['[START]व<b>ह#$%ी</b>']
5348024557507524_f406_chunk_4_subchunk_1.wav,यह बिल्कुल,"['बिल्कुल', 'यह']"
5348024557507524_f406_chunk_5_subchunk_1.wav,यह बिल्कुल गलत है।।नहीं कोई एकदम सही बात है,"['एकदम', 'है', 'बिल्कुल', 'कोई', 'यह', 'है।।नहीं', 'बात', 'गलत', 'सही']"
5348024557507529_f408_chunk_0_subchunk_1.wav,during माणिक्यम भानुमति येलमलई अक्षय एकदम सही बात है,"['during', 'एकदम', 'है', 'अक्षय', 'माणिक्यम', 'भानुमति', 'येलमलई', 'बात', 'सही']"
5348024557507529_f408_chunk_1_subchunk_1.wav,please note प्राची kृshnn,"['note', 'प्राची', 'please', 'kृshnn']"
5348024557507537_f407_chunk_0_subchunk_1.wav,मुझे एक एक बार kam पर एक गलती किया,"['एक', 'मुझे', 'किया', 'kam', 'गलती', 'बार', 'पर']"
5348024557507537_f407_chunk_1_subchunk_1.wav,उस गलती मैंने मैंने आईडेंटिफाई किया,"['आईडेंटिफाई', 'उस', 'किया', 'मैंने', 'गलती']"
5348024557507537_f407_chunk_2_subchunk_1.wav,पहले पहले से के सूचित,"['से', 'सूचित', 'के', 'पहले']"
5348024557507537_f407_chunk_3_subchunk_1.wav,प्रौफ़ेसर [Professor] उस गलती परिशोधित किया,"['उस', 'प्रौफ़ेसर', 'किया', 'गलती', 'परिशोधित', '[Professor]']"
5348024557507537_f407_chunk_4_subchunk_1.wav,और म[START]ैं उसके<b></b> बाद गलती #$%न किया,"['बाद', 'म[START]ैं', '#$%न', 'किया', 'उसके<b></b>', 'गलती', 'और']"
5348024557507537_f407_chunk_5_subchunk_1.wav,,['nan']
5348024557507545_f4_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।लिए के,"['है।।लिए', 'बिल्कुल', 'के', 'यह', 'गलत']"
5348024557507545_f4_chunk_1_subchunk_1.wav,है करता मदद।यह बिल्कुल गलत है। एकदम सही बात है,"['एकदम', 'मदद।यह', 'सही', 'बिल्कुल', 'है।', 'है', 'गलत', 'करता', 'बात']"
5348024557507545_f4_chunk_2_subchunk_1.wav,वॉट्सऐप धार्मिकता और संस्कृति का फैलाना के लिए एकदम for example सही बात है,"['फैलाना', 'धार्मिकता', 'example', 'एकदम', 'for', 'संस्कृति', 'है', 'वॉट्सऐप', 'के', 'का', 'लिए', 'बात', 'सही', 'और']"
5348024557507545_f4_chunk_3_subchunk_1.wav,j़roor आवश्यकता है during,"['है', 'during', 'j़roor', 'आवश्यकता']"
5348024557507545_f4_chunk_4_subchunk_1.wav,इसीलिए इसीलिए sbhee वैज्ञानिक इनोवेशन्स,"['sbhee', 'इसीलिए', 'इनोवेशन्स', 'वैज्ञानिक']"
5348024557507545_f4_chunk_5_subchunk_1.wav,मदद करता करता है,"['है', 'मदद', 'करता']"
5348024557507550_f193_chunk_0_subchunk_1.wav,विश्वविद्यालयों,['विश्वविद्यालयों']
5348024557507550_f193_chunk_1_subchunk_1.wav,और कला शालाओं पर,"['कला', 'पर', 'शालाओं', 'और']"
5348024557507550_f193_chunk_2_subchunk_1.wav,म[START</b>]हि<b>ला #$%योम,"['#$%योम', 'म[START</b>]हि<b>ला']"
5348024557507550_f193_chunk_3_subchunk_1.wav,</b>और ग्रामीण,"['ग्रामीण', '</b>और']"
5348024557507550_f193_chunk_4_subchunk_1.wav,यह बिल्कुल गलत,"['गलत', 'बिल्कुल', 'यह']"
5348024557507550_f193_chunk_5_subchunk_1.wav,यह बिल्कुल गलत है।।पहले से इसी एकदम सही बात है,"['इसी', 'एकदम', 'है', 'से', 'है।।पहले', 'बिल्कुल', 'यह', 'बात', 'गलत', 'सही']"
5348024557507550_f193_chunk_6_subchunk_1.wav,स्त्री और ग्रामीण लोगों का for example पढ़ने के लिए और एकदम सही बात है,"['ग्रामीण', 'example', 'लोगों', 'पढ़ने', 'एकदम', 'for', 'है', 'के', 'का', 'लिए', 'बात', 'स्त्री', 'सही', 'और']"
5348024557507550_f193_chunk_7_subchunk_1.wav,काम करने ke लिए please note,"['note', 'काम', 'करने', 'please', 'ke', 'लिए']"
