filename,ground_truth,character_list
5348024557507467_f652_chunk_2_subchunk_1.wav,और बहुत बहुत पेजों पेजेस जंबल भी हुए थे,"['थ', 'र', 'ो', 'ी', ' ', 'ु', 'ज', 'त', 'प', 'ह', 'स', 'औ', 'ल', 'ब', 'भ', 'ं', 'ए', 'े']"
5348024557507495_f1035_chunk_0_subchunk_1.wav,दें कि एक बार जब कोई आपके मनी को,"['क', 'र', 'ि', 'ो', 'आ', 'ी', 'न', ' ', 'ज', 'म', 'ा', 'ई', 'द', 'प', 'ब', 'ं', 'ए', 'े']"
5348024557507495_f1035_chunk_1_subchunk_1.wav,लेता है तो जारी कर्ता से आपके पैसे वापस मिलने की संभावना,"['र', 'ो', 'ि', 'ी', ' ', 'प', 'ल', 'ं', 'क', 'न', 'ै', 'े', 'आ', 'ज', 'त', 'ा', 'म', 'ह', '्', 'भ', 'व', 'स']"
5348024557507495_f1035_chunk_2_subchunk_1.wav,बहुत कम<b></b> #$%या न [START]के,"['/', ' ', ']', 'य', 'क', 'न', '$', 'ु', 'A', 'T', 'े', '<', 'त', 'म', 'ा', 'ह', 'ब', '>', 'R', '#', '%', 'b', 'S', '[']"
5348024557507495_f1035_chunk_3_subchunk_1.wav,#$%बराबर,"['#', 'र', '%', '$', 'ा', 'ब']"
5348024557507498_f1016_chunk_0_subchunk_1.wav,हैं उपलब्ध अभी सूचियाँ,"['ि', 'ी', ' ', 'प', 'य', 'ल', 'ं', 'ै', 'उ', 'ध', 'ा', 'ह', '्', 'ब', 'भ', 'अ', 'ँ', 'स', 'च', 'ू']"
5348024557507500_f1216_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।है करना क्या कल मुझे एकदम सही बात है,"['र', 'ि', 'ी', ' ', 'द', 'य', 'झ', 'ल', 'क', 'न', 'ु', 'ै', 'ए', 'े', 'त', 'ा', 'म', 'ह', '्', 'ब', '।', 'स', 'ग']"
5348024557507503_f758_chunk_0_subchunk_1.wav,कल पर for example डिलवरी किए गए ऑर्डर को दोहराएँ लेकिन कोलगेट माउतवॉश के बजाय चार कवच फेस मास्क जोड़े एकदम सही बात है,"['र', 'ि', 'ो', 'ी', ' ', 'r', 'प', 'द', 'य', 'f', 'x', 'ट', 'ल', 'क', 'ड', 'न', 'ै', 'फ', 'm', 'ए', 'े', 'उ', 'ज', 'म', 'ा', 'त', 'ह', '्', 'ब', '़', 'e', 'p', 'l', 'व', 'ऑ', 'श', 'ँ', 'ॉ', 'च', 'स', 'a', 'o', 'ग']"
5348024557507504_f1217_chunk_0_subchunk_1.wav,क्या मैं दस पाउच चौबीस मात्रा काबुली चने की em आर पी जान सकता हूँ please note,"['र', 'ी', ' ', 'प', 'द', 'य', 'ल', 'ं', 'क', 'न', 'n', 'ु', 'ै', 'ौ', 'm', 'े', 'उ', 'आ', 'ज', 'त', 'म', 'ा', 'ह', 't', '्', 'ब', 's', 'e', 'p', 'l', 'ँ', 'स', 'च', 'a', 'ू', 'o']"
5348024557507508_f762_chunk_0_subchunk_1.wav,क्या मैं एकम फाउंडेशन को दान कर सकता सकता hooँ,"['र', 'ो', ' ', 'द', 'य', 'ं', 'क', 'ड', 'न', 'ै', 'फ', 'ए', 'े', 'उ', 'म', 'ा', 'त', 'h', '्', 'श', 'ँ', 'स', 'o']"
5348024557507509_f1214_chunk_0_subchunk_1.wav,रुपया छः हज़ार रुपये का भुगतान मेरे जियो पेमेंट्स बैंक खाते खाते चार पाँच एक आठ एक दो,"['र', 'ि', 'ो', ' ', 'प', 'द', 'य', 'छ', 'ट', 'ं', 'क', 'न', 'ु', 'ै', 'ः', 'ए', 'े', 'आ', 'ख', 'ज', 'त', 'ा', 'म', 'ह', '्', 'ब', 'भ', 'ँ', 'स', 'च', 'ठ', 'ज़', 'ग']"
5348024557507509_f1214_chunk_1_subchunk_1.wav,तीन नौ आठ चार सात सात छह से शांतनु,"['र', 'आ', 'ी', 'न', ' ', 'श', 'ु', 'त', 'ा', 'ठ', 'ौ', 'च', 'स', 'ह', 'छ', 'ं', 'े']"
5348024557507509_f1214_chunk_2_subchunk_1.wav,को करो,"[' ', 'क', 'र', 'ो']"
5348024557507510_f1215_chunk_0_subchunk_1.wav,मेरी ए [A] पी [P] वाई [Y] पे#$%ंशन [<b>Pension] राशि दिखाएँ मेरा पी [P] आर [R] ए [A] एन [N] नम्बर [Number] आठ आठ दो तीन</b> सात तीन तीन तीन सात आठ त[START]ीन चार है,"['र', 'ि', 'ो', 'ी', 'u', 'i', '/', ' ', ']', 'r', 'प', 'P', 'ई', 'द', 'ं', 'Y', 'न', '$', 'n', 'A', 'ै', 'T', 'm', 'N', 'ए', 'े', 'आ', 'ख', '<', 'म', 'ा', 'त', 'ह', '्', 'ब', 's', '>', 'R', '#', 'e', '%', 'b', 'व', 'श', 'S', 'ँ', 'ठ', 'स', 'च', 'o', '[']"
5348024557507513_f1218_chunk_0_subchunk_1.wav,उन ट</b>ीका#$%करण,"['उ', 'क', '#', 'र', 'ी', 'न', '/', '%', 'b', ' ', '$', '<', 'ा', 'ट', 'ण', '>']"
5348024557507513_f1218_chunk_1_subchunk_1.wav,यह बिल्कुल गलत,"['क', 'ि', ' ', 'ु', 'त', 'ह', 'य', 'ल', '्', 'ब', 'ग']"
5348024557507513_f1218_chunk_2_subchunk_1.wav,जो।यह बिल्कुल गलत है। एकदम सही बात है,"['ो', 'ि', 'ी', ' ', 'द', 'य', 'ल', 'क', 'ु', 'ै', 'ए', 'ज', 'त', 'म', 'ा', 'ह', '्', 'ब', '।', 'स', 'ग']"
5348024557507513_f1218_chunk_3_subchunk_1.wav,चार कुल्क for example है और एकदम सही बात है,"['र', 'ी', ' ', 'r', 'द', 'f', 'x', 'ल', 'क', 'ु', 'ै', 'm', 'ए', 'म', 'ा', 'त', 'ह', '्', 'ब', 'e', 'p', 'l', 'च', 'स', 'औ', 'a', 'o']"
5348024557507513_f1218_chunk_4_subchunk_1.wav,पुतनिक टीका दे rhe for example हैं,"['ि', 'ी', ' ', 'r', 'प', 'द', 'f', 'ट', 'x', 'ं', 'क', 'न', 'ु', 'ै', 'm', 'े', 'त', 'ा', 'ह', 'h', 'e', 'p', 'l', 'a', 'o']"
5348024557507514_f1219_chunk_0_subchunk_1.wav,jao,"['o', 'j', 'a']"
5348024557507519_f1130_chunk_0_subchunk_1.wav,छोड़ो,"['ड', 'ो', '़', 'छ']"
5348024557507524_f406_chunk_0_subchunk_1.wav,फ्लिपकार्ट एक पंखा खरीद किया पंखा एक यांत्रिक उपकरण,"['र', 'ि', 'ी', ' ', 'प', 'द', 'य', 'ट', 'ल', 'ं', 'क', 'फ', 'ए', 'उ', 'ख', 'त', 'ा', '्', 'ण']"
5348024557507524_f406_chunk_1_subchunk_1.wav,उस उपकरण हवा मिलने का,"['उ', 'क', 'र', 'ि', 'न', ' ', 'व', 'म', 'ा', 'प', 'स', 'ह', 'ल', 'ण', 'े']"
5348024557507524_f406_chunk_2_subchunk_1.wav,संचालित करने के लिए उ<b>पयोग होता[</b>START] #$%है,"['र', 'ि', 'ो', '/', ' ', ']', 'प', 'य', 'ल', 'ं', 'क', 'न', '$', 'A', 'ै', 'T', 'ए', 'े', 'उ', '<', 'त', 'ा', 'ह', '>', 'R', '#', '%', 'b', 'S', 'च', 'स', '[', 'ग']"
5348024557507524_f406_chunk_3_subchunk_1.wav,[START]व<b>ह#$%ी</b>,"['R', '#', 'ी', '/', '%', 'b', ']', 'A', 'व', 'S', '<', '$', 'T', 'ह', '[', '>']"
5348024557507524_f406_chunk_4_subchunk_1.wav,यह बिल्कुल,"['क', 'ि', ' ', 'ु', 'ह', 'य', 'ल', '्', 'ब']"
5348024557507524_f406_chunk_5_subchunk_1.wav,यह बिल्कुल गलत है।।नहीं कोई एकदम सही बात है,"['ि', 'ो', 'ी', ' ', 'ई', 'द', 'य', 'ल', 'ं', 'क', 'न', 'ु', 'ै', 'ए', 'त', 'म', 'ा', 'ह', '्', 'ब', '।', 'स', 'ग']"
5348024557507529_f408_chunk_0_subchunk_1.wav,during माणिक्यम भानुमति येलमलई अक्षय एकदम सही बात है,"['ि', 'ी', 'u', 'i', ' ', 'r', 'ई', 'द', 'य', 'ल', 'd', 'क', 'न', 'n', 'ु', 'ै', 'ए', 'े', 'म', 'ा', 'त', 'ह', '्', 'ब', 'भ', 'ष', 'अ', 'g', 'स', 'ण']"
5348024557507529_f408_chunk_1_subchunk_1.wav,please note प्राची kृshnn,"['र', 'e', 'ी', 'p', 'n', 'l', ' ', 't', 'ा', 'प', 'च', 'k', 'ृ', 'a', '्', 'o', 's', 'h']"
5348024557507537_f407_chunk_0_subchunk_1.wav,मुझे एक एक बार kam पर एक गलती किया,"['र', 'ि', 'ी', ' ', 'k', 'प', 'य', 'झ', 'ल', 'क', 'ु', 'm', 'ए', 'े', 'म', 'ा', 'त', 'ब', 'a', 'ग']"
5348024557507537_f407_chunk_1_subchunk_1.wav,उस गलती मैंने मैंने आईडेंटिफाई किया,"['ि', 'ी', ' ', 'ई', 'य', 'ट', 'ल', 'ं', 'ड', 'क', 'न', 'ै', 'फ', 'े', 'उ', 'आ', 'त', 'म', 'ा', 'स', 'ग']"
5348024557507537_f407_chunk_2_subchunk_1.wav,पहले पहले से के सूचित,"['क', 'ि', ' ', 'त', 'प', 'ह', 'स', 'च', 'ू', 'ल', 'े']"
5348024557507537_f407_chunk_3_subchunk_1.wav,प्रौफ़ेसर [Professor] उस गलती परिशोधित किया,"['र', 'ि', 'ो', 'ी', ' ', ']', 'r', 'प', 'P', 'य', 'f', 'ल', 'क', 'फ', 'ौ', 'े', 'उ', 'ध', 'त', 'ा', '्', 's', '़', 'e', 'श', 'स', 'o', '[', 'ग']"
5348024557507537_f407_chunk_4_subchunk_1.wav,और म[START]ैं उसके<b></b> बाद गलती #$%न किया,"['र', 'ि', 'ी', '/', ' ', ']', 'द', 'य', 'ल', 'ं', 'क', 'न', '$', 'A', 'ै', 'T', 'े', 'उ', '<', 'म', 'ा', 'त', 'ब', '>', 'R', '#', '%', 'b', 'S', 'स', 'औ', '[', 'ग']"
5348024557507537_f407_chunk_5_subchunk_1.wav,,"['n', 'a']"
5348024557507545_f4_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।लिए के,"['क', 'े', 'ि', '।', ' ', 'ु', 'ै', 'त', 'ह', 'य', 'ल', '्', 'ब', 'ए', 'ग']"
5348024557507545_f4_chunk_1_subchunk_1.wav,है करता मदद।यह बिल्कुल गलत है। एकदम सही बात है,"['र', 'ि', 'ी', ' ', 'द', 'य', 'ल', 'क', 'ु', 'ै', 'ए', 'त', 'ा', 'म', 'ह', '्', 'ब', '।', 'स', 'ग']"
5348024557507545_f4_chunk_2_subchunk_1.wav,वॉट्सऐप धार्मिकता और संस्कृति का फैलाना के लिए एकदम for example सही बात है,"['र', 'ि', 'ी', ' ', 'r', 'o', 'प', 'द', 'f', 'ट', 'x', 'ल', 'ृ', 'ं', 'क', 'न', 'ै', 'फ', 'm', 'ए', 'े', 'ध', 'म', 'ा', 'त', 'ह', '्', 'ब', 'e', 'p', 'व', 'l', 'ॉ', 'स', 'औ', 'a', 'ऐ']"
5348024557507545_f4_chunk_3_subchunk_1.wav,j़roor आवश्यकता है during,"['j', 'u', 'i', ' ', 'r', 'य', 'd', 'क', 'n', 'ै', 'आ', 'त', 'ा', 'ह', '्', '़', 'व', 'श', 'g', 'o']"
5348024557507545_f4_chunk_4_subchunk_1.wav,इसीलिए इसीलिए sbhee वैज्ञानिक इनोवेशन्स,"['ञ', 'ि', 'ो', 'ी', ' ', 'ल', 'क', 'न', 'ै', 'ए', 'े', 'ज', 'ा', 'h', '्', 's', 'e', 'इ', 'b', 'व', 'श', 'स']"
5348024557507545_f4_chunk_5_subchunk_1.wav,मदद करता करता है,"['क', 'र', ' ', 'ै', 'म', 'त', 'ा', 'द', 'ह']"
5348024557507550_f193_chunk_0_subchunk_1.wav,विश्वविद्यालयों,"['ि', 'ो', 'व', 'श', 'ा', 'द', 'य', '्', 'ल', 'ं']"
5348024557507550_f193_chunk_1_subchunk_1.wav,और कला शालाओं पर,"['क', 'र', ' ', 'श', 'ा', 'प', 'औ', 'ओ', 'ल', 'ं']"
5348024557507550_f193_chunk_2_subchunk_1.wav,म[START</b>]हि<b>ला #$%योम,"['ि', 'ो', '/', ']', ' ', 'य', 'ल', '$', 'A', 'T', '<', 'म', 'ा', 'ह', '>', 'R', '#', '%', 'b', 'S', '[']"
5348024557507550_f193_chunk_3_subchunk_1.wav,</b>और ग्रामीण,"['ग', 'र', 'ी', '/', 'b', ' ', '<', 'म', 'ा', 'औ', '्', 'ण', '>']"
5348024557507550_f193_chunk_4_subchunk_1.wav,यह बिल्कुल गलत,"['क', 'ि', ' ', 'ु', 'त', 'ह', 'य', 'ल', '्', 'ब', 'ग']"
5348024557507550_f193_chunk_5_subchunk_1.wav,यह बिल्कुल गलत है।।पहले से इसी एकदम सही बात है,"['ि', 'ी', ' ', 'प', 'द', 'य', 'ल', 'क', 'ु', 'ै', 'ए', 'े', 'त', 'म', 'ा', 'ह', '्', 'ब', 'इ', '।', 'स', 'ग']"
5348024557507550_f193_chunk_6_subchunk_1.wav,स्त्री और ग्रामीण लोगों का for example पढ़ने के लिए और एकदम सही बात है,"['र', 'ो', 'ि', 'ी', ' ', 'r', 'प', 'द', 'f', 'x', 'ल', 'ं', 'क', 'न', 'ै', 'm', 'ढ', 'ए', 'े', 'त', 'ा', 'म', 'ह', '्', 'ब', '़', 'e', 'p', 'l', 'स', 'औ', 'a', 'o', 'ण', 'ग']"
5348024557507550_f193_chunk_7_subchunk_1.wav,काम करने ke लिए please note,"['र', 'ि', ' ', 'k', 'ल', 'क', 'न', 'n', 'ए', 'े', 't', 'म', 'ा', 's', 'e', 'p', 'l', 'a', 'o']"
5348024557507550_f193_chunk_8_subchunk_1.wav,बहुत बहुत मौका nheen,"['क', 'e', 'n', ' ', 'ु', 'त', 'म', 'ा', 'ह', 'ौ', 'h', 'ब']"
5348024557507550_f193_chunk_9_subchunk_1.wav,धन्यवाद,"['न', 'ध', 'व', 'ा', 'द', 'य', '्']"
5348024557507552_f1502_chunk_0_subchunk_1.wav,में पहुँचकर हैदर सैयद गुट नाज़ुक के मुख्य को सुल्तान के रूप में स्थापित,"['र', 'ो', 'ि', ' ', 'प', 'द', 'य', 'ट', 'ल', 'ं', 'थ', 'क', 'न', 'ु', 'ै', 'े', 'ख', 'म', 'ा', 'त', 'ह', '्', 'ँ', 'च', 'स', 'ू', 'ज़', 'ग']"
5348024557507553_f1503_chunk_0_subchunk_1.wav,कतर [Qatar] का नागरिक अल जाबेर लीबियाई संघर्ष में मारे जाने वाले पहले पत्रकार हैं,"['र', 'ि', 'ी', ' ', ']', 'r', 'Q', 'ई', 'प', 'य', 'ल', 'ं', 'क', 'न', 'ै', 'े', 't', 'त', 'ा', 'ज', 'म', 'ह', '्', 'ब', 'ष', 'अ', 'व', 'घ', 'स', 'a', '[', 'ग']"
5348024557507556_f1200_chunk_0_subchunk_1.wav,एक चु[ST<b>A</b>RT]टक#$%ुला दो,"['ो', '/', ' ', ']', 'द', 'ट', 'ल', 'क', '$', 'ु', 'A', 'T', 'ए', '<', 'ा', '>', 'R', '#', '%', 'b', 'S', 'च', '[']"
5348024557507558_f1504_chunk_0_subchunk_1.wav,बड़#$%<b>ी भूल,"['ड', '#', 'ी', '%', '$', 'b', ' ', '<', 'ल', 'ू', 'ब', 'भ', '़', '>']"
5348024557507560_f1511_chunk_0_subchunk_1.wav,हूँ सकता बदल से ब्रांड दूसरे के कैंडीज़ को,"['र', 'ो', 'ी', ' ', 'द', 'ल', 'ं', 'क', 'ड', 'ै', 'े', 'त', 'ा', 'ह', '्', 'ब', 'ँ', 'स', 'ू', 'ज़']"
5348024557507562_f1113_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।हूँ चाहता करना वापस इसे मैं है ख़राब गुलाल हरा होली हर्बल असंशन उत्पाद एकदम सही बात है,"['र', 'ि', 'ख़', 'ो', 'ी', ' ', 'प', 'द', 'य', 'ल', 'ं', 'क', 'न', 'ु', 'ै', 'ए', 'े', 'उ', 'त', 'ा', 'म', 'ह', '्', 'ब', 'अ', 'इ', '।', 'व', 'श', 'ँ', 'च', 'स', 'ू', 'ग']"
5348024557507566_f1505_chunk_0_subchunk_1.wav,क्या आप मेरे मध्यांचल ग्रामीण बैंक वीजा को गूगल पे से निकाल सकते हो एकदम सही बात है system,"['र', 'ो', 'ि', 'ी', ' ', 'प', 'द', 'य', 'ल', 'ं', 'क', 'न', 'ै', 'm', 'ए', 'े', 'आ', 'ध', 'ज', 'म', 'ा', 'त', 'ह', 'y', 't', '्', 'ब', 's', 'e', 'व', 'च', 'स', 'ू', 'ण', 'ग']"
