Filename,Transcription,character_list
5348024557503604_f750_chunk_19_subchunk_1_QC1_5_upsampling_simulation.wav,मिक्स करके जादा ने थोड़ा मैदान क्स करके चीनी और ये दाल चीनी सों,"['द', 'थ', 'र', ' ', 'न', 'ज', 'ि', '्', 'ै', 'े', 'स', 'ल', 'ी', 'औ', 'क', 'ो', 'ड', '़', 'ं', 'य', 'च', 'ा', 'म']"
5348024557503615_f863_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,डीईए गुआम में नशे की लत बढ़ रही है,"['आ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ह', 'ढ', 'ै', 'े', 'ल', 'ए', 'ई', 'ी', 'क', 'ड', '़', 'ं', 'श', 'त', 'म']"
5348024557503654_f270_chunk_2_subchunk_1_QC1_5_upsampling_simulation.wav,और हाँ उन सारे शोर में उन सारे यूट्यूब चैनल्स में ट्रेडिशनल डामसेज आ,"['आ', 'ँ', 'र', 'ब', 'उ', ' ', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'ू', 'ै', 'े', 'स', 'ल', 'औ', 'ो', 'ड', 'ं', 'य', 'च', 'ट', 'श', 'म']"
5348024557503357_f316_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,मुम्बई,"['म', 'ु', '्', 'ब', 'ई']"
5348024557503409_f30_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,जून,"['न', 'ज', 'ू']"
5348024557503242_f390_chunk_7_subchunk_1_QC1_3_sample_rate_reduction.wav,प्राइवेट डॉक्टर से ज्यादा अच्छी ट्रीटमेंट मिली लेकिन उनका जो प्रिपयरेस था,"['द', 'प', 'इ', 'थ', 'र', 'उ', ' ', 'छ', 'न', 'ज', 'ि', 'ा', '्', 'व', 'े', 'स', 'ल', 'अ', 'ॉ', 'ी', 'क', 'ो', 'ड', 'ं', 'य', 'च', 'ट', 'म']"
5348024557503255_f588_chunk_5_subchunk_1_QC1_3_sample_rate_reduction.wav,सोकहीं भी जाओ सिर्फ एरीक्रिएशन ही हो जाता है अ कल्चरल एक्टिविटीज में पुणे इमच अहेड औ सो यहाँ पे,"['प', 'इ', 'भ', 'ँ', 'र', ' ', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'े', 'स', 'ल', 'अ', 'ण', 'ट', 'ओ', 'ए', 'ी', 'औ', 'ो', 'क', 'ड', 'फ', 'ं', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503245_f587_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,और मैं जब काम के यहां रहती हूँ काम की जगह में वहां पे भी मैं हमेशा अकौनसा आदमी या मेरी जो कली है मेरे कली है वो किस टाइप का काम कर सकते हैं ये मैं अच्छे से जल्दी पहचान सकती हूँ,"['द', 'प', 'आ', 'इ', 'भ', 'ँ', 'र', 'ब', ' ', 'ग', 'छ', 'न', 'ज', 'ह', 'ि', 'व', 'ू', 'ै', '्', 'े', 'स', 'ल', 'अ', 'ट', 'ी', 'औ', 'ौ', 'क', 'ो', 'ं', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503536_f353_chunk_7_subchunk_1_QC1_4_silence_insertion.wav,ा और इसके अलावा अ ये झील में सदियों से जमा हो रहे हैं बीज क शूट ज्ड और आइसोटोप्स अमिटी किपअपरते जानवरों की हड्डिया आदि सब मिल जाते हैं,"['द', 'आ', 'प', 'इ', 'र', 'ब', ' ', 'न', 'ज', 'ह', 'ि', 'व', 'ू', 'ै', '्', 'े', 'स', 'ल', 'अ', 'ट', 'झ', 'ी', 'औ', 'क', 'ो', 'ड', 'ं', 'य', 'ा', 'श', 'त', 'म']"
5348024557503365_f365_chunk_6_subchunk_1_QC1_3_sample_rate_reduction.wav,हमें जो भी अपना मुँड़ आरहा है न उसकी वजह से हम तो खलर मिक्सिंग कर के पेंटिंग खरच सकते हैं और डिजिटल सैनटिंग की तरह,"['प', 'आ', 'भ', 'ँ', 'र', 'उ', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', 'व', '्', 'ै', 'े', 'स', 'ल', 'ख', 'अ', 'ट', 'ी', 'औ', 'ो', 'क', 'ड', '़', 'ं', 'च', 'ा', 'त', 'म']"
5348024557503192_f254_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,की मिरिक्स भी आसान समझने के लिए,"['स', 'क', ' ', 'ल', 'आ', 'न', 'भ', 'ि', '्', 'ा', 'र', 'झ', 'े', 'म', 'ी', 'ए']"
5348024557503660_f269_chunk_2_subchunk_1_QC1_5_upsampling_simulation.wav,अपने ही बेटे को अपने पीठ पे बाँध के,"['क', 'ो', ' ', 'प', 'ध', 'न', 'अ', 'ह', 'ब', 'ा', 'ँ', 'ट', 'े', 'ी', 'ठ']"
5348024557503223_f2011_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,पालन,"['प', 'न', 'ल', 'ा']"
5348024557503656_f273_chunk_1_subchunk_1_QC1_5_upsampling_simulation.wav,चारल्ज डिकेंस के डेविड कॉपरफील्ड और ऑलीवरटवेस्ट दोनों ही किताबों ने मुझसे बहुत इमोशनल कर दिया था पहला किताब डेविड कॉपरफील्ड वो भी एक बच्चा डेविड जो,"['द', 'प', 'इ', 'भ', 'थ', 'र', 'ब', ' ', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'व', 'े', 'ऑ', 'स', 'ल', 'ट', 'ॉ', 'झ', 'ए', 'ी', 'औ', 'क', 'ो', 'ड', 'फ', 'ं', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503564_f2215_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,मेरे बैंक ऑफ बरोडा बैंक खाते में कितने पैसे हैं,"['प', 'र', 'ब', ' ', 'न', 'ह', 'ि', 'ै', 'े', 'ऑ', 'स', 'ख', 'क', 'ो', 'ड', 'फ', 'ं', 'ा', 'त', 'म']"
5348024557503543_f579_chunk_5_subchunk_1_QC1_4_silence_insertion.wav,क्लास रूम्स अऔरविद्युत उपकरण यह सब कुछ मिलता है जो कि बहुत सी गांवों के शालाओं में वो उपलब्ध नहीं है,"['द', 'प', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'छ', 'ज', 'न', 'ह', 'ि', '्', 'ू', 'व', 'ै', 'े', 'स', 'ल', 'अ', 'ण', 'ओ', 'ी', 'औ', 'क', 'ो', 'ं', 'ध', 'य', 'ा', 'श', 'त', 'म']"
5348024557503604_f750_chunk_16_subchunk_1_QC1_5_upsampling_simulation.wav,चावल को भिगों के,"['क', 'ो', ' ', 'ल', 'ग', 'ं', 'च', 'भ', 'ि', 'व', 'ा', 'े']"
5348024557503363_f458_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,उगालने के बाद उसने थोड़ा सा चीनी डाल के उसे निक्स करने के बाद,"['द', 'थ', 'र', 'ब', 'उ', ' ', 'ग', 'न', 'ि', '्', 'े', 'स', 'ल', 'ी', 'क', 'ो', 'ड', '़', 'च', 'ा']"
5348024557503156_f1084_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,कुछ कतनरी के सुझाव दे,"['े', 'स', 'द', 'क', ' ', 'ु', 'छ', 'न', 'व', 'ा', 'र', 'झ', 'त', 'ी']"
5348024557503499_f1546_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,एक बार हम खाने का ऑर्डर देते हैं तो हमें खाना डिलीवर होने में बिल्कुल कितनी देर लगती है,"['द', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ह', 'ि', '्', 'व', 'ै', 'े', 'ऑ', 'ल', 'ख', 'ए', 'ी', 'क', 'ो', 'ड', 'ं', 'ा', 'त', 'म']"
5348024557503487_f35_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,वहां कर वहां के जो भी स्थानीय चैरिटी ऑर्गेनाइजेशन्स हैं जैसे कि मैत्री छाहारी और,"['इ', 'भ', 'थ', 'र', ' ', 'ग', 'छ', 'न', 'ज', 'ह', 'ि', 'व', '्', 'ै', 'े', 'ऑ', 'स', 'ट', 'ी', 'औ', 'क', 'ो', 'ं', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503535_f352_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,एीतो सही बात है कि अ सारे मौसम अच्छे होता है,"['र', 'ब', ' ', 'छ', 'ह', 'ि', '्', 'ै', 'े', 'स', 'अ', 'ए', 'ी', 'ौ', 'ो', 'क', 'च', 'ा', 'त', 'म']"
5348024557503237_f382_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,सोलापुर कोलापुर नागपुर मुंबई,"['स', 'ई', 'ो', 'क', ' ', 'ल', 'ग', 'प', 'ु', 'न', 'ं', 'ा', 'र', 'ब', 'म']"
5348024557503661_f632_chunk_6_subchunk_1_QC1_5_upsampling_simulation.wav,असेंब्ली ऑफ गॉटचॉर्ज मॉडन अकेदमी आ मॉडन गर्ल कैलकट पब्लिक दिल्ली पाब्लिक,"['द', 'आ', 'प', 'र', 'ब', ' ', 'ग', 'न', 'ज', 'ि', 'ा', '्', 'ै', 'ऑ', 'े', 'स', 'ल', 'अ', 'ॉ', 'ी', 'क', 'ड', 'फ', 'ं', 'च', 'ट', 'म']"
5348024557503409_f30_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,फरवरी,"['र', 'ी', 'व', 'फ']"
5348024557503671_f1099_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,कैलेंडर के लिए अलाम अनुस्मारक लगाएँ,"['ँ', 'र', ' ', 'ग', 'ु', 'न', 'ि', '्', 'ै', 'े', 'स', 'ल', 'अ', 'ए', 'क', 'ड', 'ं', 'ा', 'म']"
5348024557503450_f1332_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,मुझे बताएं कि बैंक ऑफ इंडिया में कई बैंक खातों को कैसे लिंक करें और मेरे अपने खातों के बीच पैसे कैसे ट्रांसफर करें,"['प', 'इ', 'र', 'ब', ' ', 'ु', 'न', 'ि', '्', 'ै', 'े', 'ऑ', 'स', 'ल', 'ख', 'अ', 'ट', 'झ', 'ए', 'ई', 'ी', 'औ', 'क', 'ो', 'ड', 'फ', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503193_f258_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,कई कलाकारों को नई नई तरीके से डिजाइन करने की मौका मिलती है र इसलिए इसकी पॉपुलरिटी भी बढ़ गई है आजकल और ट्रेडिशनल आर्ट की तो सिर्फ एक एडवांसमेंट होती है डिजिटल आर्ट,"['प', 'आ', 'इ', 'भ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', 'ढ', '्', 'ै', 'व', 'े', 'स', 'ल', 'ट', 'ॉ', 'ए', 'ई', 'ी', 'औ', 'ौ', 'क', 'ो', 'ड', '़', 'फ', 'ं', 'ा', 'श', 'त', 'म']"
5348024557503720_f605_chunk_9_subchunk_1_QC1_5_upsampling_simulation.wav,और कुछ कुछ जगह अभी भी अगर मैं बात करूँ कुछ कुछ गॉँवं ऐसे हैं जहाँ पे आपको हर वक्त हर चीज अवेलेबलनी होगी कुछ कुछ गाँवों ऐसे जाकर दूदो घंटे के बाद मेटरोट चलती है,"['द', 'प', 'आ', 'भ', 'ँ', 'र', 'ब', ' ', 'ग', 'ु', 'छ', 'ज', 'न', 'ह', 'व', 'ू', 'ै', '्', 'े', 'स', 'घ', 'ल', 'अ', 'ट', 'ॉ', 'ी', 'औ', 'क', 'ो', 'ं', 'ऐ', 'च', 'ा', 'त', 'म']"
5348024557503367_f364_chunk_9_subchunk_1_QC1_4_silence_insertion.wav,लेकिन सभी लोग बेकबे के चले जाते हैं और कोई भी खरीब थे नही तो एग्जीबिशन का भी थोड़ा,"['भ', 'थ', 'र', 'ब', ' ', 'ग', 'न', 'ज', 'ह', 'ि', '्', 'ै', 'े', 'स', 'ल', 'ख', 'ए', 'ई', 'ी', 'औ', 'क', 'ो', 'ड', '़', 'ं', 'च', 'ा', 'श', 'त']"
5348024557503620_f1205_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,क्या मैं धामपूर ग्रीन सल्फरलेस शुघर वापस कर सकता हूँ,"['प', 'ँ', 'र', ' ', 'ग', 'ु', 'न', 'ह', '्', 'ू', 'ै', 'व', 'े', 'स', 'घ', 'ल', 'ी', 'क', 'फ', 'ं', 'ध', 'य', 'ा', 'श', 'त', 'म']"
5348024557503556_f928_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,भारत में आज हो रहे परिवर्तन क्या है,"['आ', 'प', 'भ', 'र', ' ', 'न', 'ज', 'ह', 'ि', 'व', '्', 'ै', 'े', 'ो', 'क', 'ं', 'य', 'ा', 'त', 'म']"
5348024557503300_f176_chunk_5_subchunk_1_QC1_3_sample_rate_reduction.wav,देशभर में सड़कों और रेलबानगों का जाल बिछाया गया है,"['द', 'भ', 'र', 'ब', ' ', 'ग', 'छ', 'न', 'ज', 'ह', 'ि', 'ै', 'े', 'स', 'ल', 'औ', 'क', 'ो', 'ड', '़', 'ं', 'य', 'ा', 'श', 'म']"
5348024557503255_f588_chunk_4_subchunk_1_QC1_3_sample_rate_reduction.wav,जैसे महाबलेश्वर है माथेरान है कोंकण का एरिया तो महाराष्ट्र का पूरा ऐसा है कि ितिस सिनीक,"['प', 'थ', 'र', 'ब', ' ', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'ू', 'े', 'स', 'ल', 'ण', 'ट', 'ए', 'ी', 'क', 'ो', 'ष', 'ं', 'ऐ', 'य', 'ा', 'श', 'त', 'म']"
5348024557503596_f133_chunk_14_subchunk_1_QC1_5_upsampling_simulation.wav,मतलब मैं बातें करते हुए काम करुंगे तो वो बैद के सुनेंगे और ऐसा करके लोग सारा सारे काम भी कर लेते है और बातेंभी हो जाते है,"['द', 'भ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'व', 'ै', 'े', 'स', 'ल', 'ए', 'ी', 'औ', 'क', 'ो', 'ं', 'ऐ', 'ा', 'त', 'म']"
5348024557503248_f383_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,दे हैव कंवर्टेड डेमसेलविनटू बुक्सेलस उनके पास जो बुक्स रहती है वो अमीनपायरेटेड नहीं रहती ऑडिजनल रहती है और वो कम दामों में मिल जाती है पुणे में ऐसे बहुत सारे स्टोर्स हैं,"['द', 'प', 'र', 'ब', 'उ', ' ', 'ु', 'न', 'ज', 'ह', 'ि', 'ा', 'व', '्', 'ै', 'ू', 'े', 'ऑ', 'स', 'ल', 'अ', 'ण', 'ी', 'औ', 'क', 'ो', 'ड', 'ं', 'ऐ', 'य', 'ट', 'त', 'म']"
