Filename,Indiconformer_Hypothesis,character_list
5348024557503486_f36_chunk_4_subchunk_1_QC1_4_silence_insertion.wav,पैसा जो भी आया हो फिर भी उनको घर के कामों में उतना ही इनवॉल्ब होना पड़ता है वहां पे उनको कोई सपोर्ट करने वाला नहीं होता ै तो मुझे लगता है कि अभी ी उनको अपनी जो पोटेंशियल है वहां तक पहुंचने के लिए काफी मसक्त करनी पड़ती है,"['े', 'ट', 'म', 'ी', '़', 'घ', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'श', 'उ', 'च', 'स', ' ', 'ह', 'फ', '्', 'प', 'न', 'ॉ', 'अ', 'ई', 'आ', 'व', 'ु', 'झ', 'ज', 'ल', 'ो', 'क', 'भ', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557502910_f242_chunk_6_subchunk_1_QC1_1_format_conversion.wav,वे मेरे लिए एक यात्रा का प्रतीक है और मेरे द्वारा अनुभव की गई सांस्कृतिक विविधताओं को याद दिलाते हैं,"['े', 'म', 'ी', 'ओ', 'य', 'ए', 'ं', 'ै', ' ', 'ह', 'स', '्', 'प', 'न', 'अ', 'ृ', 'ई', 'व', 'ु', 'ल', 'ो', 'ध', 'औ', 'क', 'भ', 'ा', 'द', 'ि', 'र', 'त', 'ग']"
5348024557502908_f494_chunk_6_subchunk_1_QC1_1_format_conversion.wav,जो रायगढ़ जिले में स्थित एक समुद्री किला है और प्रसिद्ध है,"['े', 'म', 'ी', '़', 'य', 'ए', 'ं', 'ै', ' ', 'स', 'ह', '्', 'प', 'ढ', 'थ', 'ु', 'ल', 'ज', 'ो', 'ध', 'औ', 'क', 'ा', 'द', 'ि', 'र', 'त', 'ग']"
5348024557503428_f206_chunk_5_subchunk_1_QC1_4_silence_insertion.wav,अगर हम महिलाओं की बात करें तो उनके लिए भी बहुत सारे कोर्सेस है जो जिसमें वो आगे बढ़ सकते हैं फॉर एग्जांपल हॉटिल मैनेजमेंट है टूरिज्म हैं,"['े', 'ट', 'म', 'ओ', 'ी', '़', 'ए', 'ब', 'ं', 'ै', 'उ', ' ', 'ह', 'स', 'फ', '्', 'ॉ', 'न', 'प', 'अ', 'ढ', 'आ', 'व', 'ु', 'ल', 'ज', 'ो', 'क', 'भ', 'ा', 'ि', 'ू', 'र', 'त', 'ग']"
5348024557503497_f926_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,मुझे मेरे कार्यक्रमों के बारे में और बताए,"['े', 'औ', 'क', 'म', 'ा', ' ', 'ु', 'झ', 'य', 'त', 'ए', 'र', '्', 'ब', 'ं', 'ो']"
5348024557503664_f502_chunk_2_subchunk_1_QC1_5_upsampling_simulation.wav,और मैंने कभी कोई ट्रेडिशनल कपड़े बनाने की भी कोशिश नहीं की है मैंने हमेशा खरीदी हुई कपड़े मतलब रेडीमेंट कपड़े ही पहने हैं और अगर कुज भी बनवाना हो तो एकदो कपड़े एकदो कुर्ती मैंने बनवाई थी दर्जी से,"['े', 'ट', 'म', 'ी', '़', 'ए', 'ब', 'ं', 'ै', 'श', 'ख', ' ', 'ह', 'स', '्', 'प', 'न', 'अ', 'ई', 'थ', 'व', 'ु', 'ल', 'ज', 'ो', 'औ', 'क', 'भ', 'ा', 'द', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503524_f581_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,फरखे दोनों में,"['े', 'म', 'द', 'ं', 'ख', ' ', 'फ', 'र', 'न', 'ो']"
5348024557503570_f1929_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,क्या आप राज्य उत्तर प्रदेश में केद्र प्रकार रिजनल ऑफिस वाले ईएसआईसी केंद्रों के ढूंढने में मद कर सकते हैं,"['े', 'म', 'ी', 'य', 'ए', 'ं', 'ै', 'श', 'उ', ' ', 'स', 'ह', 'फ', '्', 'प', 'न', 'ढ', 'ई', 'आ', 'व', 'ल', 'ज', 'ो', 'ऑ', 'क', 'ा', 'द', 'ि', 'ू', 'र', 'त']"
5348024557503555_f1924_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,क्या कोई भी हाल ही में ईमेल है,"['े', 'ई', 'क', 'म', 'भ', 'ी', 'ा', ' ', 'य', 'ह', 'ल', '्', 'ं', 'ो', 'ै']"
5348024557502806_f1539_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,क्या मुझे टुरं बरिगाड़ मस्कोई तो रिपेलेट मिल सकती है,"['े', 'ट', 'म', 'ी', '़', 'य', 'ब', 'ं', 'ै', ' ', 'स', 'ह', '्', 'प', 'ई', 'ु', 'झ', 'ल', 'ो', 'क', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503725_f1690_chunk_2_subchunk_1_QC1_5_upsampling_simulation.wav,ऑडर करके अपनी जाहस से मालबेचने की लागत,"['े', 'म', 'ी', 'ब', 'च', ' ', 'ह', 'स', 'प', 'न', 'अ', 'ल', 'ज', 'ऑ', 'क', 'ा', 'ड', 'र', 'त', 'ग']"
5348024557502778_f403_chunk_14_subchunk_1_QC1_1_format_conversion.mp3,एकएक हफ्ते में अ जो फैशन के ब्रैंड्स हैं उनके जो दुकान हैं वहां पे हर अजॉइक,"['े', 'म', 'ए', 'इ', 'ब', 'ं', 'ै', 'श', 'उ', ' ', 'ह', 'स', 'फ', '्', 'प', 'न', 'ॉ', 'अ', 'व', 'ु', 'ज', 'ो', 'क', 'द', 'ा', 'ड', 'र', 'त']"
5348024557502778_f403_chunk_31_subchunk_1_QC1_1_format_conversion.mp3,रोज के जो कपड़े है वो मैं आ मॉल में खरीदना चेन्नई में एटलिस्ट पसंद करती हूं,"['े', 'ट', 'म', 'ी', '़', 'ए', 'ं', 'ै', 'च', 'ख', ' ', 'ह', 'स', '्', 'ॉ', 'प', 'न', 'ई', 'आ', 'व', 'ज', 'ल', 'ो', 'क', 'द', 'ा', 'ि', 'ू', 'ड', 'र', 'त']"
5348024557502778_f403_chunk_16_subchunk_1_QC1_1_format_conversion.wav,सिलेक्शन या समर का सिलेक्शन ऐसा जवेक वेस्टर्न औ एक पाश्चिमात्य,"['े', 'ट', 'म', 'य', 'ए', 'श', 'च', 'स', ' ', 'ऐ', '्', 'प', 'न', 'व', 'ल', 'ज', 'औ', 'क', 'ा', 'ि', 'र', 'त']"
5348024557503661_f632_chunk_12_subchunk_1_QC1_5_upsampling_simulation.wav,ह इलेवन ट्वेल्फ में ज्यादातर लोग साइनस ही लेते हैं साइन से प्रेशर करते हैं,"['े', 'ट', 'म', 'ी', 'य', 'इ', 'ं', 'ै', 'श', ' ', 'ह', 'स', 'फ', '्', 'प', 'न', 'व', 'ल', 'ज', 'ो', 'क', 'ा', 'द', 'र', 'त', 'ग']"
5348024557503208_f952_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,नवीनतम ईमेल दिखाए,"['े', 'ई', 'म', 'ी', 'द', 'ा', 'ि', 'व', 'ख', ' ', 'ए', 'ल', 'न', 'त']"
5348024557503728_f1164_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,प्रत्येक बिंदु के लिए सर्वर केंद्रचिन्ना और किनारे के बीच आधरेखा के पीछे शुरू होता है,"['े', 'ी', 'य', 'ए', 'ब', 'ं', 'ै', 'श', 'च', 'ख', ' ', 'स', 'ह', '्', 'प', 'न', 'आ', 'व', 'ु', 'ल', 'ो', 'ध', 'औ', 'क', 'छ', 'द', 'ा', 'ि', 'ू', 'र', 'त']"
5348024557503365_f365_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,द सॉफ्टवेर और ऐप के बारे में बताने है पेंटिंग में तो मैंने दुबारा कोरल ड्रॉमंक्वाई किया था,"['े', 'ट', 'म', 'य', 'ब', 'ं', 'ै', 'स', ' ', 'ह', 'फ', 'ऐ', '्', 'प', 'ॉ', 'न', 'ई', 'थ', 'व', 'ु', 'ल', 'ो', 'औ', 'क', 'द', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557502897_f251_chunk_3_subchunk_1_QC1_1_format_conversion.mp3,इस प्रोजेक्ट का उद्घाटन एक महत्वपूर्ण कदम माना जा रहा है,"['े', 'ट', 'म', 'घ', 'ए', 'इ', 'ै', 'उ', ' ', 'स', 'ह', '्', 'प', 'न', 'व', 'ज', 'ो', 'ण', 'क', 'ा', 'द', 'ू', 'र', 'त']"
5348024557503306_f721_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,कभीकभी मुझे ऐसी किताबें भी मिल जाती है जिनको समझना काफी मुश्किल पड़ता हैकुछ किताबें ऐसी होती है जो हमारी बुद्वि तक कोई हिला डालती है,"['े', 'म', 'ी', '़', 'ब', 'ं', 'ै', 'श', ' ', 'स', 'ह', 'फ', 'ऐ', '्', 'प', 'न', 'ई', 'व', 'ु', 'झ', 'ल', 'ज', 'ो', 'क', 'भ', 'छ', 'ा', 'द', 'ि', 'ड', 'र', 'त']"
5348024557502825_f1553_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,असहमत,"['अ', 'म', 'स', 'ह', 'त']"
5348024557503604_f750_chunk_6_subchunk_1_QC1_5_upsampling_simulation.wav,ये क्या फेकैलिबोंग है जहाँ पर भी ये सारे मिलते हैं और,"['े', 'म', 'ी', 'य', 'ब', 'ं', 'ै', 'ँ', ' ', 'ह', 'स', 'फ', '्', 'प', 'ज', 'ल', 'ो', 'औ', 'क', 'भ', 'ा', 'ि', 'र', 'त', 'ग']"
5348024557502778_f403_chunk_11_subchunk_1_QC1_1_format_conversion.wav,फास्ट फैशन आए है और जो ब्रांड्स है जो सारी कंपनियां हैं जो फैशन को प्रमोट करते है वो,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'ब', 'ं', 'ै', 'श', 'स', ' ', 'ह', 'फ', '्', 'प', 'न', 'आ', 'व', 'ज', 'ो', 'औ', 'क', 'ा', 'ि', 'ड', 'र', 'त']"
5348024557503596_f133_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,मैं अपने पास में मां पापा और मेरी बुआ जो हमारे साथ रहती है मैं उनको बिठाके सिर्फ उनसे बातें करती हूँ मतलब इसलिए,"['े', 'म', 'ी', 'ए', 'इ', 'ब', 'ं', 'ै', 'उ', 'ँ', ' ', 'स', 'ह', 'फ', '्', 'प', 'न', 'अ', 'आ', 'ठ', 'थ', 'ु', 'ज', 'ल', 'ो', 'औ', 'क', 'ा', 'ि', 'ू', 'र', 'त']"
5348024557503487_f35_chunk_3_subchunk_1_QC1_4_silence_insertion.wav,हर अभिहीन जो भी होमलिस लोग हैं उनको फिर से पुनर्निवास करवाने के लिए काम करती ह इसके अलावा बहुत सारे कई गर्मेंट की अदी हुई,"['े', 'ट', 'म', 'ी', 'ए', 'इ', 'ब', 'ं', 'ै', 'उ', ' ', 'ह', 'स', 'फ', '्', 'प', 'न', 'अ', 'ई', 'व', 'ु', 'ल', 'ज', 'ो', 'क', 'भ', 'ा', 'द', 'ि', 'र', 'त', 'ग']"
5348024557503367_f364_chunk_17_subchunk_1_QC1_3_sample_rate_reduction.wav,बहुत सारा सपोर् मिलना ही चाहिए और ज्यादा मिलना चाहिए अगर उस फंडिंग के बारे में लोगों को ज्यादातर बता न चाहिए क्योंकि जो भी फंडिंग है जो भी अवायलबल है वो हमें पता भी नहीं है तो हो स,"['े', 'म', 'ी', 'य', 'ए', 'ब', 'ं', 'ै', 'उ', 'च', ' ', 'ह', 'स', 'फ', '्', 'प', 'न', 'अ', 'व', 'ु', 'ल', 'ज', 'ो', 'औ', 'क', 'भ', 'ा', 'द', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503409_f30_chunk_5_subchunk_1_QC1_4_silence_insertion.wav,क जानवरी,"['क', 'र', 'ी', 'ा', 'व', ' ', 'ज', 'न']"
5348024557502784_f400_chunk_13_subchunk_1_QC1_1_format_conversion.wav,तो एजपेंटर मुझे यह लगता है कि मेरा मैंने जो भी आज तक चित्र बनाए हैं वो ज्यादातर आसमान और पहाड़ और,"['े', 'ट', 'म', 'ी', '़', 'य', 'ए', 'ब', 'ं', 'ै', 'च', ' ', 'ह', 'स', '्', 'प', 'न', 'आ', 'व', 'ु', 'झ', 'ज', 'ल', 'ो', 'औ', 'क', 'भ', 'ा', 'द', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503574_f1931_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,ल,['ल']
5348024557503327_f898_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,क्या द लॉफिंग काउ सीस प्रेड पर एक खरीदो और एक मुफ्त पावर उपलब्ध है,"['े', 'म', 'ी', 'य', 'ए', 'ब', 'ं', 'ै', 'उ', 'ख', ' ', 'स', 'ह', 'फ', '्', 'ॉ', 'प', 'व', 'ु', 'ल', 'ो', 'ध', 'औ', 'क', 'ा', 'द', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503549_f580_chunk_5_subchunk_1_QC1_4_silence_insertion.wav,दूसरा ये है अब अकि अतिथि देवो भवा,"['े', 'य', 'ब', 'ै', 'स', ' ', 'ह', 'अ', 'थ', 'व', 'ो', 'क', 'भ', 'द', 'ा', 'ि', 'ू', 'र', 'त']"
5348024557503716_f15_chunk_5_subchunk_1_QC1_5_upsampling_simulation.wav,फि जैसे म नंबर वन पर खड़ी हो गई अब अगलेबंदे ने बोलदि या नंबर फाइफ अ मुझे फिफ्त ब्लॉक पे जम करना बिना घिरे और बिना किसी और ब्लॉक पें पयार रखें एक गेम यह होती थी,"['े', 'म', 'ी', '़', 'घ', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'ख', ' ', 'स', 'ह', 'फ', '्', 'प', 'न', 'ॉ', 'अ', 'ई', 'थ', 'व', 'ु', 'झ', 'ज', 'ल', 'ो', 'औ', 'क', 'द', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503664_f502_chunk_5_subchunk_1_QC1_5_upsampling_simulation.wav,मतलब नीट करने की या स्टीच करने की सिलने की कभी मैंने कोई कोशिश नहीं की है,"['े', 'ट', 'म', 'ी', 'य', 'ब', 'ं', 'ै', 'श', 'च', ' ', 'स', 'ह', '्', 'न', 'ई', 'ल', 'ो', 'क', 'भ', 'ा', 'ि', 'र', 'त']"
5348024557503322_f1834_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,यदि बराबरी इकीसिकीस पर होती है तो प्रत्येक दल एक विजयता निर्धारित होने तक एकएक सर्व करता है,"['े', 'ी', 'य', 'ए', 'इ', 'ब', 'ै', ' ', 'स', 'ह', '्', 'प', 'न', 'व', 'ल', 'ज', 'ो', 'ध', 'क', 'द', 'ा', 'ि', 'र', 'त']"
5348024557502897_f251_chunk_15_subchunk_1_QC1_1_format_conversion.mp3,संचारसाधन प्रदान कियए जा सकते हैं जो शहर की विकास में मदगार साबित हो सकते हैं,"['े', 'म', 'ी', 'य', 'ए', 'ब', 'ं', 'ै', 'श', 'च', 'स', ' ', 'ह', '्', 'प', 'न', 'व', 'ज', 'ो', 'ध', 'क', 'ा', 'द', 'ि', 'र', 'त', 'ग']"
