Filename,Transcription,Is_Devanagari
5348024557503765_f215_chunk_10_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,लेकिन कुछ लोग कुछ हिंदूमिजो हिंदुस्तान का लोग है जो भी भारत का लोग कुछ लोग रहेंगी,True
5348024557503773_f376_chunk_9_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,और रिस्टोरंन लाइफ उसमें उसके लिए यह लोन यिलता ै उस को जो,True
5348024557504535_f636_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,मेरे यहां कोई ऐसेक कल्चरल स्पेशमी प्रैक्टिसेज नहीं है जो पूजापाठ के दौमैं करता हूँ पर हां जो भी जही अ पूजापाठ में भाग लेने के लिए,True
5348024557504121_f220_chunk_13_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,मउझे क्यासाऔर पित्याकै प्रटिय संकुषिट मान्यता शामिल हो सकते हैं,True
5348024557503799_f1526_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,आपके पंजीकृत नम्बर न्य पर एक ओचीपी भेजा गया है चृपया इसे अपने चीका पंजीकरण के साथ आगे बढ़ने के लिए दर्ज करें,True
5348024557504289_f191_chunk_2_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,अ बोलते है वो है चितरंजन मुसहारी इसने अउसने लिखा ही यह एक रोमांटिक हैनोबल है,True
5348024557504419_f738_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,आगे बीजेपी और बीजेबी के बीचट आस्ट्रॉंग कॉनटेस्ट होने वाला है,True
5348024557503765_f215_chunk_40_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,अंग्रेज के बदले वलोक हिन्दी भाषा में अपना जो मात्रिभाषा समझ के और अपना राष्ट्रीय भाषा समझ की हिन्दी भाषा में,True
5348024557504703_f634_chunk_4_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,कुछ न कुछ वीडियोज देखते हैं सबलाउक मतलब अपनेअपने पसन्न के,True
5348024557503934_f705_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,कुमार,True
5348024557504308_f1645_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,अन्य स्तन कैंसर कम अक्रमक होते हैं और कम आक्रमक उपचारों चैसे सनार्भुत उच्छेदन से इलाज किया जा सकता है,True
5348024557504149_f1947_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,मोबाइल नमबर त्रिपल सेवन वनथ्री सि्सोर सेवनथ्री फो ए का टीकाकरण प्रमाण पत्र डाउनलोद करने के लिए कृप्या लाभार्थी का नाम चुने,True
5348024557504175_f586_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,और उसके बाद वो हम रिपीट नहीं करते तो ऐसे चीजें हैं,True
5348024557504518_f530_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,झड़प में बहुत सारे फेस्टिवल ोते हैं पर महजाहा रहता हूँ वहाँ े दूर्गापूजा बहुत ही बड़ा फेस्टिवल है पश्चिम बंगाल में दुर्गापूजा सबसे बड़ा माना जाता है और सबसे बी तरह से ही इसका सेलिब्रेशन किया जाता है बहुत बरेबड़े पंडाल और बहुत त बरेबरे आइडॉल होते हैं,True
5348024557503765_f215_chunk_5_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,जो समय था उस समय से हाँ वस्टन कल्चर बहुत पुष्टंकलतों का प्रभाव हो रहा था,True
5348024557504161_f468_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,चल भी रहा है काफी अच्छे से च्चल रहा है फोन और फोन के जो कैमरे है औ डिस्प्ले है डिस्प्ले बहुत स्मूड है फोन का हंडरेदन ट्वेंटी हज का डिस्प्ले है तो काफी स्मूट चलते है,True
5348024557504641_f81_chunk_4_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,मारे कॉमोनिडर से उनके पास पहुँच जाए यहा वहां पे लैंग्वेज मैं इतना ज्यादा मैं वो नहीं देता हूँ कि बहुत अफ लैंग्वेज से लिख रहा हू ऐसा नहीं करता हूँ बहुत ही सरल भाषा मैं लिखता हूँ और हमारे जो,True
5348024557503841_f1159_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,यहाँ का घास का मैदान आश्चर्यजनक लगता है और यकीन यह यात्रा का सबसे अच्छा दृश्य है,True
5348024557504178_f138_chunk_8_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,तो अमइन दोनों से मैंने बहुत कुछ सीखा है और मैं भी मतलब यह गर्भ से नहीं मतब पर मैं भी अच्छा खाना बनाने था,True
5348024557504358_f223_chunk_1_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,पटियाला जिले में लोगों के जीवन पर विशिष्ट परिवर्तनों और उनके प्रभावों के लिए नवीनतन जानकारियों स्थानीय पार्कों के विश्लेषण की आवश्यकताओं,True
5348024557504297_f11_chunk_6_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,हेबेटे औराओं उसने को पएक बाठोकुजा अतानपैदायदैा एपिल कि एक तरीकों,True
